ID,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RecentDelq_1yr,RecentDeql_2yr,RecentInquiry_1yr_excl7days,RcentInquiry_2yr_excl7days,MaxDelqEver_0.0,MaxDelqEver_0.2,MaxDelqEver_0.4,MaxDelqEver_0.6000000000000001,MaxDelqEver_0.8,MaxDelqEver_1.0,MaxDelq2PublicRecLast12M_0.0,MaxDelq2PublicRecLast12M_0.2,MaxDelq2PublicRecLast12M_0.4,MaxDelq2PublicRecLast12M_0.6000000000000001,MaxDelq2PublicRecLast12M_0.8,MaxDelq2PublicRecLast12M_1.0
5080,0.508196721,0.312109863,0.127753304,0.386792453,0.037974684,0.052631579,0.052631579,1,0.028846154,0,1,0,0,0.137931034,0.008492569,0.125,0.290322581,0.055555556,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5081,0.459016393,0.541822722,0.017621145,0.283018868,0.253164557,0.105263158,0.052631579,0.75,0.230769231,0.052631579,0.67,0.015151515,0.015151515,0,0.157112527,0,0.387096774,0.055555556,0.8,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
5082,0.901639344,0.269662921,0.022026432,0.204402516,0.202531646,0,0,1,0.153846154,0.052631579,0.63,0.015151515,0.015151515,0.004310345,0.157112527,0.0625,0.290322581,0,0.5,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
5083,0.672131148,0.134831461,0.044052863,0.182389937,0.46835443,0,0,1,0.375,0.052631579,0.46,0,0,0.344827586,0.210191083,0.0625,0.387096774,0.111111111,0.75,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
5084,0.606557377,0.300873908,0.013215859,0.380503145,0.392405063,0.105263158,0,0.88,0.336538462,0.157894737,0.18,0,0,0.150862069,0.157112527,0.25,0.290322581,0.055555556,0.56,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5085,0.606557377,0.571785268,0.004405286,0.41509434,0.481012658,0.157894737,0,0.91,0.423076923,0.157894737,0.5,0.075757576,0.075757576,0.068965517,0.095541401,0.25,0.580645161,0.055555556,0.75,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
5086,0.93442623,0.360799001,0.052863436,0.298742138,0.215189873,0,0,1,0.182692308,0,0.41,0,0,0,0.157112527,0.03125,0.290322581,0,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5087,0.557377049,0.198501873,0.052863436,0.242138365,0.240506329,0,0,1,0.182692308,0,0.58,0,0,0.387931034,0.138004246,0.125,0.35483871,0.166666667,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5088,0.93442623,0.464419476,0.026431718,0.298742138,0.240506329,0,0,1,0.182692308,0.105263158,0.74,0,0,0.021551724,0.201698514,0.03125,0.322580645,0,0.6,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
5089,0.68852459,0.161048689,0.004405286,0.213836478,0.772151899,0.052631579,0,0.98,0.605769231,0.157894737,0.13,0,0,0.017241379,0.208067941,0.125,0.322580645,0,0.38,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
5090,0.770491803,0.498127341,0.057268722,0.474842767,0.253164557,0,0,0.96,0.221153846,0,0.17,0,0,0.043103448,0.157112527,0.0625,0,0,0.22,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
5091,0.344262295,0.290886392,0.030837004,0.235849057,0.316455696,0.052631579,0,0.79,0.278846154,0.105263158,0.14,0,0,0.206896552,0.13163482,0.15625,0.35483871,0.166666667,0.67,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
5092,0.540983607,0.149812734,0,0.147798742,0.392405063,0,0,1,0.355769231,0.315789474,0.62,0.257575758,0.212121212,0.172413793,0.144373673,0.15625,0.387096774,0.111111111,0.82,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5093,0.573770492,0.217228464,0.044052863,0.295597484,0.265822785,0,0,0.81,0.201923077,0.052631579,0.33,0,0,0.327586207,0.157112527,0.125,0,0.055555556,0.8,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
5094,0.590163934,0.186017478,0.140969163,0.251572327,0.17721519,0.052631579,0.052631579,0.93,0.144230769,0,0.4,0.015151515,0,0.004310345,0.044585987,0.03125,0.322580645,0,0.75,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5095,0.901639344,0.163545568,0.066079295,0.210691824,0.443037975,0,0,1,0.355769231,0,0.51,0.03030303,0.03030303,0.034482759,0.10403397,0.03125,0.322580645,0,0.33,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5096,0.672131148,0.171036205,0.008810573,0.150943396,0.139240506,0,0,0.92,0.115384615,0.157894737,0.42,0.045454545,0.045454545,0.146551724,0.180467091,0.03125,0.35483871,0.055555556,0.44,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5097,0.590163934,0.146067416,0.008810573,0.13836478,0.46835443,0,0,1,0.375,0.368421053,0.33,0.106060606,0.106060606,0.038793103,0.210191083,0.1875,0.322580645,0,0.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5098,0.819672131,0.267166042,0.022026432,0.336477987,0.35443038,0,0,1,0.288461538,0.052631579,0.18,0.015151515,0.015151515,0,0.13163482,0.09375,0.290322581,0,0.24,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
5099,0.639344262,0.349563046,0.008810573,0.22327044,0.493670886,0,0,1,0.403846154,0.052631579,0.1,0.03030303,0.03030303,0.150862069,0.157112527,0.28125,0,0.166666667,0.6,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
5100,0.68852459,0.47815231,0.022026432,0.238993711,0.658227848,0.052631579,0,0.98,0.538461538,0.105263158,0.41,0.015151515,0.015151515,0.064655172,0.142250531,0.28125,0.35483871,0,0.54,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
5101,0.836065574,0.183520599,0.026431718,0.169811321,0.253164557,0,0,0.9,0.201923077,0.157894737,0.48,0,0,0.012931034,0.157112527,0.0625,0.290322581,0,0.5,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
5102,0.950819672,0.403245943,0.017621145,0.311320755,0.291139241,0,0,1,0.25,0.105263158,0.77,0.015151515,0.015151515,0.017241379,0.123142251,0.0625,0.419354839,0,0.64,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
5103,0.540983607,0.619225968,0.004405286,0.34591195,0.544303797,0.157894737,0.052631579,0.9,0.461538462,0.157894737,0.31,0.015151515,0.015151515,0.043103448,0.157112527,0.09375,0.290322581,0,0.45,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
5104,0.590163934,0.267166042,0.154185022,0.301886792,0.151898734,0,0,0.92,0.134615385,0,0.42,0.03030303,0.03030303,0.245689655,0.157112527,0.09375,0.322580645,0.111111111,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5105,0.590163934,0.501872659,0.123348018,0.51572327,0.151898734,0.052631579,0.052631579,0.79,0.144230769,0,0.29,0,0,0.237068966,0.157112527,0.0625,0.290322581,0.055555556,0.67,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
5106,0.540983607,0.228464419,0.035242291,0.119496855,0.126582278,0,0,1,0.096153846,0.105263158,0.5,0.075757576,0.075757576,0.245689655,0.182590234,0.125,0.322580645,0.111111111,0.86,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
5107,0.836065574,0.179775281,0.052863436,0.238993711,0.278481013,0,0,0.95,0.211538462,0,0,0.03030303,0.03030303,0,0.157112527,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
5108,0.540983607,0.232209738,0.013215859,0.238993711,0.215189873,0,0,0.88,0.163461538,0.157894737,0.82,0.045454545,0.045454545,0.025862069,0.201698514,0.03125,0.483870968,0.055555556,0.89,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
5109,0.442622951,0.186017478,0.140969163,0.235849057,0.101265823,0.105263158,0,0.8,0.096153846,0,0.1,0,0,0.482758621,0.157112527,0.09375,0,0.055555556,0.6,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5110,0.704918033,0.390761548,0.057268722,0.355345912,0.443037975,0,0,0.97,0.336538462,0,0.17,0.015151515,0.015151515,0.064655172,0.121019108,0.3125,0.419354839,0.111111111,0.53,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5111,0.606557377,0.479400749,0.022026432,0.27672956,0.316455696,0,0,1,0.240384615,0.157894737,0.56,0.060606061,0.060606061,0.288793103,0.18895966,0.125,0.387096774,0.111111111,0.89,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5112,0.901639344,0.47690387,0.145374449,0.691823899,0.139240506,0,0,1,0.105769231,0,0.09,0,0,0.064655172,0.157112527,0.15625,0,0,0.56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5113,0.459016393,0.092384519,0.035242291,0.072327044,0.101265823,0.052631579,0.052631579,1,0.086538462,0.157894737,0.25,0.03030303,0.03030303,0.318965517,0.067940552,0.0625,0.322580645,0.055555556,0.67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5114,0.409836066,0.167290886,0.017621145,0.20754717,0.278481013,0.105263158,0.052631579,0.7,0.259615385,0.105263158,0.3,0,0,0.310344828,0.087048832,0.09375,0.322580645,0.111111111,0.54,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5115,0.786885246,0.209737828,0.030837004,0.213836478,0.075949367,0,0,1,0.057692308,0.052631579,0,0,0,0.081896552,0.157112527,0.125,0,0.055555556,0.67,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5116,0.885245902,0.214731586,0.004405286,0.216981132,0.050632911,0,0,1,0.048076923,0.105263158,0.4,0.015151515,0.015151515,0.038793103,0.157112527,0.03125,0.290322581,0.055555556,0.67,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5117,0.409836066,0.079900125,0.013215859,0.100628931,0.17721519,0.105263158,0.105263158,1,0.153846154,0.105263158,0.64,0.015151515,0.015151515,0.159482759,0.140127389,0.125,0.451612903,0.055555556,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5118,0.836065574,0.153558052,0.066079295,0.242138365,0.164556962,0,0,1,0.134615385,0,0.36,0.015151515,0.015151515,0,0.148619958,0,0.35483871,0,0.38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5119,0.508196721,0.258426966,0.013215859,0.172955975,0.253164557,0,0,0.9,0.192307692,0.263157895,0.25,0.015151515,0.015151515,0.387931034,0.165605096,0.1875,0.387096774,0.166666667,0.83,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5120,0.704918033,0.224719101,0.030837004,0.257861635,0.278481013,0,0,1,0.221153846,0.210526316,0.39,0,0,0.13362069,0.135881104,0.125,0.387096774,0.055555556,0.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5121,0.459016393,0.218476904,0.013215859,0.305031447,0.341772152,0,0,0.76,0.278846154,0.105263158,0.21,0,0,0.081896552,0.157112527,0.21875,0.290322581,0.055555556,0.62,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5122,0.852459016,0.218476904,0.017621145,0.185534591,0.139240506,0,0,1,0.105769231,0.105263158,0.27,0,0,0,0.18895966,0.0625,0.35483871,0,0.56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5123,0.573770492,0.087390762,0.022026432,0.106918239,0.265822785,0,0,0.95,0.211538462,0.157894737,0.36,0.015151515,0.015151515,0.202586207,0.191082803,0.09375,0.419354839,0.055555556,0.73,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5124,0.573770492,0.20349563,0.026431718,0.210691824,0.265822785,0.052631579,0,0.65,0.221153846,0.157894737,0.65,0,0,0.047413793,0.180467091,0.03125,0.35483871,0,0.57,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5125,0.639344262,0.433208489,0.035242291,0.433962264,0.405063291,0,0,0.82,0.326923077,0.105263158,0.26,0.015151515,0.015151515,0.004310345,0.121019108,0.03125,0.387096774,0,0.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5126,0.524590164,0.320848939,0.013215859,0.29245283,0.240506329,0.105263158,0.052631579,0.81,0.201923077,0.105263158,0.43,0.060606061,0.060606061,0.206896552,0.212314225,0.1875,0.322580645,0.055555556,0.73,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5127,0.37704918,0.224719101,0.114537445,0.194968553,0.253164557,0.105263158,0.105263158,0.8,0.201923077,0,0.25,0,0,0.181034483,0.157112527,0.34375,0.290322581,0.166666667,0.92,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5128,0.409836066,0.193508115,0.044052863,0.144654088,0.063291139,0,0,0.8,0.048076923,0.157894737,0.6,0.015151515,0,0.137931034,0.176220807,0,0.35483871,0.055555556,0.75,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5129,0.442622951,0.032459426,0.013215859,0.040880503,0.164556962,0,0,1,0.125,0.105263158,0.38,0.045454545,0.045454545,0.288793103,0.203821656,0.15625,0.387096774,0.166666667,0.75,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5130,0.508196721,0.171036205,0.079295154,0.201257862,0.253164557,0.263157895,0.105263158,0.56,0.240384615,0,0.28,0,0,0,0.144373673,0,0.322580645,0,0.18,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5131,0.573770492,0.134831461,0.022026432,0.13836478,0.17721519,0,0,0.71,0.134615385,0.052631579,0.43,0.015151515,0.015151515,0.129310345,0.165605096,0.09375,0.322580645,0.055555556,0.83,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5132,0.606557377,0.280898876,0.070484581,0.289308176,0.17721519,0,0,0.93,0.144230769,0,0.4,0.015151515,0.015151515,0.443965517,0.157112527,0.0625,0.290322581,0.055555556,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5133,0.37704918,0.205992509,0.083700441,0.257861635,0.17721519,0.052631579,0,0.8,0.144230769,0,0.2,0,0,0.400862069,0.053078556,0.15625,0.322580645,0.055555556,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5134,0.918032787,0.243445693,0.145374449,0.342767296,0.227848101,0,0,1,0.173076923,0,0.22,0.015151515,0.015151515,0.012931034,0.157112527,0.0625,0.322580645,0,0.57,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5135,0.901639344,0.138576779,0.110132159,0.213836478,0.17721519,0,0,1,0.134615385,0,0.21,0,0,0.017241379,0.157112527,0.03125,0.290322581,0,0.25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5136,0.573770492,0.152309613,0.035242291,0.147798742,0.215189873,0,0,1,0.163461538,0.052631579,0.47,0.03030303,0.03030303,0.310344828,0.154989384,0.0625,0.322580645,0.111111111,0.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5137,0.868852459,0.405742821,0.035242291,0.330188679,0.227848101,0,0,1,0.173076923,0.052631579,0.28,0,0,0.077586207,0.157112527,0.0625,0.290322581,0,0.43,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5138,0.93442623,0.530586767,0.004405286,0.405660377,0.075949367,0,0,1,0.067307692,0.052631579,0,0.015151515,0.015151515,0.021551724,0.157112527,0.15625,0,0,0.71,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5139,0.409836066,0.202247191,0.008810573,0.264150943,0.215189873,0.157894737,0.157894737,0.86,0.230769231,0.105263158,0.41,0.060606061,0.060606061,0.103448276,0.125265393,0.125,0.35483871,0.055555556,0.78,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5140,0.459016393,0.219725343,0.004405286,0.128930818,0.607594937,0,0,1,0.471153846,0.421052632,0.2,0.03030303,0.03030303,0.137931034,0.157112527,0.34375,0.35483871,0.222222222,0.52,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5141,0.868852459,0.229712859,0.008810573,0.229559748,0.303797468,0,0,1,0.240384615,0.052631579,0.2,0,0,0.038793103,0.157112527,0.0625,0.290322581,0,0.21,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5142,0.62295082,0.191011236,0.008810573,0.147798742,0.227848101,0,0,0.81,0.201923077,0.105263158,0.24,0.060606061,0.045454545,0.103448276,0.208067941,0.09375,0.35483871,0,0.46,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5143,0.344262295,0.31835206,0.211453744,0.342767296,0.113924051,0.052631579,0.052631579,0.5,0.105769231,0,0.1,0.015151515,0.015151515,0.340517241,0.157112527,0.1875,0,0.055555556,0.88,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5144,0.803278689,0.302122347,0.149779736,0.364779874,0.151898734,0,0,0.92,0.115384615,0,0.33,0,0,0.056034483,0.157112527,0.03125,0.290322581,0.055555556,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5145,0.68852459,0.349563046,0.008810573,0.172955975,0.278481013,0,0,0.87,0.221153846,0.105263158,0.3,0.015151515,0.015151515,0.073275862,0.146496815,0.1875,0.35483871,0,0.6,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5146,0.62295082,0.384519351,0.004405286,0.374213836,0.265822785,0,0,0.96,0.221153846,0.157894737,0.26,0.045454545,0.045454545,0.314655172,0.148619958,0.15625,0.322580645,0.055555556,0.58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5147,0.62295082,0.399500624,0.022026432,0.242138365,0.53164557,0,0,0.98,0.403846154,0.263157895,0.19,0.060606061,0.060606061,0.060344828,0.163481953,0.34375,0.387096774,0.166666667,0.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5148,0.901639344,0.235955056,0.052863436,0.34591195,0.278481013,0,0,1,0.211538462,0,0,0,0,0.043103448,0.157112527,0.0625,0,0,0.14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5149,0.540983607,0.016229713,0.026431718,0.022012579,0.025316456,0,0,1,0.019230769,0.052631579,1,0,0,0.137931034,0.157112527,0.125,0.290322581,0.055555556,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5150,0.721311475,0.230961298,0.017621145,0.172955975,0.240506329,0,0,0.95,0.182692308,0.052631579,0.58,0.045454545,0.045454545,0.060344828,0.148619958,0.0625,0.35483871,0,0.56,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5151,0.590163934,0.174781523,0.013215859,0.220125786,0.594936709,0,0,1,0.451923077,0.052631579,0.32,0.106060606,0.106060606,0.137931034,0.16985138,0.46875,0.387096774,0.055555556,0.71,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5152,0.409836066,0.138576779,0.026431718,0.166666667,0.265822785,0,0,0.71,0.201923077,0.210526316,0.52,0,0,0.362068966,0.142250531,0.21875,0.322580645,0.055555556,0.9,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5153,0.491803279,0.119850187,0.022026432,0.103773585,0.17721519,0.052631579,0,0.93,0.144230769,0.210526316,0.33,0,0,0.318965517,0.157112527,0.125,0.290322581,0.111111111,0.83,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5154,0.459016393,0.081148564,0.110132159,0.163522013,0.126582278,0.052631579,0,0.42,0.115384615,0,0.17,0,0,0.288793103,0.157112527,0.15625,0.290322581,0.055555556,0.75,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5155,0.557377049,0.330836454,0.066079295,0.20754717,0.455696203,0,0,1,0.346153846,0,0.36,0.075757576,0.075757576,0.215517241,0.157112527,0.1875,0.290322581,0.166666667,0.44,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5156,0.786885246,0.133583021,0.030837004,0.179245283,0.151898734,0,0,1,0.115384615,0.105263158,0.67,0.015151515,0.015151515,0.034482759,0.174097665,0.03125,0.516129032,0,0.82,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5157,0.803278689,0.368289638,0.167400881,0.396226415,0.139240506,0,0,1,0.105769231,0,0.18,0,0,0.137931034,0.157112527,0.125,0.290322581,0.055555556,0.56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5158,0.639344262,0.403245943,0.017621145,0.29245283,0.189873418,0.052631579,0,0.82,0.163461538,0.052631579,0.47,0,0,0.090517241,0.135881104,0.15625,0.35483871,0.111111111,0.67,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5159,0.62295082,0.444444444,0.039647577,0.29245283,0.493670886,0,0,1,0.375,0.052631579,0.1,0,0,0.125,0.004246285,0.21875,0.322580645,0.111111111,0.37,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5160,0.475409836,0.223470662,0.026431718,0.150943396,0.265822785,0,0,1,0.201923077,0.105263158,0.38,0.03030303,0.03030303,0.349137931,0.157112527,0.125,0.387096774,0.111111111,0.62,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5161,0.737704918,0.179775281,0.061674009,0.232704403,0.126582278,0.052631579,0,0.82,0.105769231,0,0.27,0,0,0.129310345,0.157112527,0.15625,0.290322581,0,0.67,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
5162,0.540983607,0.215980025,0.008810573,0.110062893,0.189873418,0,0,0.84,0.182692308,0.263157895,0.21,0.045454545,0.045454545,0.038793103,0.095541401,0.15625,0.35483871,0,0.57,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5163,0.62295082,0.157303371,0.013215859,0.201257862,0.151898734,0.052631579,0.052631579,0.85,0.125,0.157894737,0.23,0,0,0.344827586,0.210191083,0.1875,0.322580645,0.055555556,0.8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5164,0.770491803,0.200998752,0.039647577,0.226415094,0.202531646,0,0,1,0.153846154,0.052631579,0.38,0,0,0.060344828,0.152866242,0.09375,0.35483871,0.055555556,0.75,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5165,0.573770492,0.02372035,0.057268722,0.037735849,0.037974684,0,0,0.67,0.028846154,0,0.67,0,0,0,0.161358811,0,0.322580645,0,0.67,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5166,0.950819672,0.441947566,0.185022026,0.437106918,0.113924051,0,0,1,0.086538462,0,0.22,0,0,0.030172414,0.157112527,0.03125,0.290322581,0,0.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5167,0.852459016,0.389513109,0.140969163,0.333333333,0.151898734,0,0,1,0.115384615,0,0.42,0,0,0.103448276,0.101910828,0.125,0.322580645,0.055555556,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5168,0.639344262,0.393258427,0.013215859,0.182389937,0.430379747,0,0,0.94,0.336538462,0.210526316,0.06,0.015151515,0.015151515,0.077586207,0.157112527,0.125,0.290322581,0.055555556,0.42,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5169,0.754098361,0.192259675,0.68722467,0.477987421,0.012658228,0,0,1,0.009615385,0,1,0,0,0.137931034,0.157112527,0.125,0.290322581,0.055555556,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5170,0.639344262,0.171036205,0.022026432,0.144654088,0.46835443,0.105263158,0.105263158,0.95,0.403846154,0.263157895,0.27,0.090909091,0.090909091,0.051724138,0.201698514,0.125,0.35483871,0,0.36,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5171,0.672131148,0.263420724,0.079295154,0.29245283,0.253164557,0.052631579,0.052631579,0.9,0.201923077,0,0.29,0.03030303,0.015151515,0.060344828,0.138004246,0.09375,0.322580645,0,0.5,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5172,0.819672131,0.229712859,0.039647577,0.235849057,0.316455696,0,0,1,0.240384615,0.052631579,0.2,0.015151515,0.015151515,0.064655172,0.157112527,0.09375,0.290322581,0,0.57,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5173,0.770491803,0.389513109,0.013215859,0.267295597,0.227848101,0,0,1,0.173076923,0.052631579,0.17,0,0,0.043103448,0.157112527,0.3125,0.290322581,0.055555556,0.73,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5174,0.590163934,0.347066167,0.04845815,0.380503145,0.202531646,0.052631579,0.052631579,0.88,0.163461538,0.052631579,0.24,0,0,0.193965517,0.135881104,0.125,0.322580645,0,0.43,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5175,0.62295082,0.171036205,0.022026432,0.185534591,0.367088608,0,0,0.93,0.278846154,0.157894737,0.66,0,0,0.224137931,0.106157113,0.09375,0.419354839,0.055555556,0.67,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5176,0.475409836,0.491885144,0.044052863,0.600628931,0.050632911,0.052631579,0.052631579,0.75,0.038461538,0.052631579,0,0.015151515,0.015151515,0.413793103,0.157112527,0.0625,0,0.055555556,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5177,0.590163934,0.198501873,0.035242291,0.289308176,0.518987342,0,0,1,0.442307692,0.052631579,0.18,0.03030303,0.03030303,0.112068966,0.180467091,0.25,0.35483871,0.166666667,0.48,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5178,0.508196721,0.131086142,0.026431718,0.106918239,0.126582278,0.105263158,0.105263158,0.83,0.115384615,0.210526316,0.25,0.015151515,0.015151515,0.181034483,0.191082803,0.125,0.322580645,0.055555556,0.75,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5179,0.475409836,0.177278402,0.008810573,0.122641509,0.278481013,0,0,1,0.221153846,0.157894737,0.35,0.015151515,0.015151515,0.318965517,0.087048832,0.1875,0.387096774,0.166666667,0.71,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5180,0.426229508,0.15855181,0.066079295,0.22327044,0.025316456,0.052631579,0.052631579,0.5,0.038461538,0,0.5,0,0,0.25,0.138004246,0.03125,0.322580645,0.055555556,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5181,0.573770492,0.146067416,0.022026432,0.194968553,0.164556962,0.157894737,0.105263158,0.8,0.144230769,0.052631579,0.27,0,0,0.043103448,0.199575372,0.09375,0.35483871,0.055555556,0.5,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5182,0.754098361,0.52309613,0.013215859,0.194968553,0.189873418,0,0,1,0.144230769,0.052631579,0.4,0,0,0.198275862,0.133757962,0.0625,0.322580645,0.111111111,0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5183,0.606557377,0.333333333,0.008810573,0.20754717,0.126582278,0.157894737,0.157894737,0.85,0.125,0.157894737,0.15,0.015151515,0,0.103448276,0.193205945,0.21875,0.290322581,0,0.9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
5184,0.393442623,0.238451935,0.022026432,0.22327044,0.253164557,0,0,0.81,0.201923077,0.052631579,0.52,0.015151515,0.015151515,0.310344828,0.121019108,0.25,0.322580645,0.166666667,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5185,0.704918033,0.270911361,0.008810573,0.194968553,0.278481013,0,0,1,0.230769231,0.105263158,0.25,0,0,0.103448276,0.195329087,0.09375,0.35483871,0.055555556,0.35,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
